zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length
6954,TMS-417-32.9-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-417-32.9-SB,Unknown,FDOT,Radar,28.5493180,-81.2604870,,50,60,0.5000000
6969,TMS-429-16.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-16.7-SB,Unknown,FDOT,Radar,28.4966470,-81.6193820,,70,60,0.5000000
6989,TMS-429-20.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-20.7-SB,Unknown,FDOT,Radar,28.5282200,-81.5680910,,70,60,0.5000000
7012,TMS-429-27.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-27.7-SB,Unknown,FDOT,Radar,28.6126590,-81.5366330,,70,60,0.5000000
8035,TMS-429-14.6-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-14.6-SB,Unknown,FDOT,Radar,28.4689380,-81.6319780,,70,60,0.5000000
8036,TMS-429-14.6-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-14.6-SB,Unknown,FDOT,Radar,28.4689380,-81.6319780,,50,60,0.5000000
8039,TMS-429-15.3-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-15.3-SB,Unknown,FDOT,Radar,28.4791520,-81.6318830,,70,60,0.5000000
8040,TMS-429-15.3-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-15.3-SB,Unknown,FDOT,Radar,28.4791520,-81.6318830,,50,60,0.5000000
8226,TMS-429-22.2-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-22.2-SB,Unknown,FDOT,Radar,28.5447300,-81.5582300,,50,60,0.5000000
8227,TMS-429-22.2-SB-Rmp2,OOCEA,,America/New_York,SR-429,South,TMS-429-22.2-SB,Unknown,FDOT,Radar,28.5447300,-81.5582300,,50,60,0.5000000
8339,TMS-429-29.8-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-29.8-SB,Unknown,FDOT,Radar,28.6439100,-81.5430600,,70,60,0.5000000
8340,TMS-429-29.8-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-29.8-SB,Unknown,FDOT,Radar,28.6439100,-81.5430600,,50,60,0.5000000
8393,TMS-429-26.3-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-26.3-SB,Unknown,FDOT,Radar,28.5995190,-81.5482730,,70,60,0.5000000
8394,TMS-429-26.3-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-26.3-SB,Unknown,FDOT,Radar,28.5995190,-81.5482730,,50,60,0.5000000
8423,TMS-429-23.2-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-23.2-SB,Unknown,FDOT,Radar,28.5601240,-81.5599390,,70,60,0.5000000
8424,TMS-429-23.2-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-23.2-SB,Unknown,FDOT,Radar,28.5601240,-81.5599390,,50,60,0.5000000
8429,TMS-429-24.2-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-24.2-SB,Unknown,FDOT,Radar,28.5732860,-81.5572030,,70,60,0.5000000
8430,TMS-429-24.2-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-24.2-SB,Unknown,FDOT,Radar,28.5732860,-81.5572030,,50,60,0.5000000
8434,TMS-429-29.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-29.4-SB,Unknown,FDOT,Radar,28.6373210,-81.5433860,,70,60,0.5000000
8435,TMS-429-29.4-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-29.4-SB,Unknown,FDOT,Radar,28.6373210,-81.5433860,,50,60,0.5000000
8438,TMS-429-28.9-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-28.9-SB,Unknown,FDOT,Radar,28.6306910,-81.5391850,,70,60,0.5000000
8439,TMS-429-28.9-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-28.9-SB,Unknown,FDOT,Radar,28.6306910,-81.5391850,,50,60,0.5000000
8458,TMS-429-26.8-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-26.8-SB,Unknown,FDOT,Radar,28.6040880,-81.5383950,,70,60,0.5000000
8459,TMS-429-26.8-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-26.8-SB,Unknown,FDOT,Radar,28.6040880,-81.5383950,,50,60,0.5000000
8464,TMS-429-19.8-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-19.8-SB,Unknown,FDOT,Radar,28.5220280,-81.5800390,,70,60,0.5000000
8465,TMS-429-19.8-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-19.8-SB,Unknown,FDOT,Radar,28.5220280,-81.5800390,,50,60,0.5000000
8492,TMS-429-18.9-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-18.9-SB,Unknown,FDOT,Radar,28.5157250,-81.5937980,,70,60,0.5000000
8493,TMS-429-18.9-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-18.9-SB,Unknown,FDOT,Radar,28.5157250,-81.5937980,,50,60,0.5000000
8507,TMS-429-22.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-22.7-SB,Unknown,FDOT,Radar,28.5517740,-81.5588560,,70,60,0.5000000
8508,TMS-429-22.7-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-22.7-SB,Unknown,FDOT,Radar,28.5517740,-81.5588560,,50,60,0.5000000
8524,TMS-429-21.9-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-21.9-SB,Unknown,FDOT,Radar,28.5407900,-81.5571740,,70,60,0.5000000
8525,TMS-429-21.9-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-21.9-SB,Unknown,FDOT,Radar,28.5407900,-81.5571740,,50,60,0.5000000
8529,TMS-429-22.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-22.4-SB,Unknown,FDOT,Radar,28.5474270,-81.5584230,,70,60,0.5000000
8530,TMS-429-22.4-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-22.4-SB,Unknown,FDOT,Radar,28.5474270,-81.5584230,,50,60,0.5000000
9704,TMS-429-13.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-13.4-SB,Unknown,FDOT,Radar,28.4537090,-81.6415190,,70,60,1.0000000
9705,TMS-429-13.4-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-13.4-SB,Unknown,FDOT,Radar,28.4537090,-81.6415190,,70,60,1.0000000
9708,TMS-429-12.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-12.4-SB,Unknown,FDOT,Radar,28.4445190,-81.6424340,,70,60,1.0000000
9709,TMS-429-12.4-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-12.4-SB,Unknown,FDOT,Radar,28.4445190,-81.6424340,,70,60,1.0000000
11208,TMS-429-33.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-33.7-SB,Unknown,FDOT,Radar,28.6958140,-81.5594780,,65,60,0.5000000
11755,TMS-429-36.1-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-36.1-SB,Unknown,FDOT,Radar,28.7304000,-81.5636730,,70,60,0.5000000
11759,TMS-429-34.2-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-34.2-SB,Unknown,FDOT,Radar,28.7027630,-81.5595120,,70,60,0.5000000
11760,TMS-429-34.2-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-34.2-SB,Unknown,FDOT,Radar,28.7027630,-81.5595120,,50,60,0.5000000
11763,TMS-429-37.6-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-37.6-SB,Unknown,FDOT,Radar,28.7517000,-81.5666260,,70,60,0.5000000
6156,TMS-528-12.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-12.8-EB,Unknown,FDOT,Radar,28.4483360,-81.2753550,,70,60,0.5000000
6319,TMS-528-16.6-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-16.6-EB,Unknown,FDOT,Radar,28.4513350,-81.2135350,,70,60,0.5000000
6321,TMS-528-25.9-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-25.9-EB,Unknown,FDOT,Radar,28.4517510,-81.0615780,,70,60,0.5000000
6488,TMS-528-23.2-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-23.2-EB,Unknown,FDOT,Radar,28.4511740,-81.1053480,,70,60,0.5000000
6666,TMS-528-14.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-14.5-EB,Unknown,FDOT,Radar,28.4509390,-81.2478820,,70,60,0.5000000
6740,TMS-528-10.8-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.8-EB,Unknown,FDOT,Radar,28.4512980,-81.3087740,,50,60,0.5000000
6824,TMS-528-31.9-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-31.9-EB,Unknown,FDOT,Radar,28.4528710,-80.9646740,,70,60,0.5000000
6945,TMS-528-17.2-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-17.2-EB,Unknown,FDOT,Radar,28.4513140,-81.2044170,,70,60,0.5000000
6947,TMS-528-09.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.8-EB,Unknown,FDOT,Radar,28.4512570,-81.3245430,,70,60,0.5000000
7008,TMS-528-26.3-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-26.3-EB,Unknown,FDOT,Radar,28.4518460,-81.0539130,,70,60,0.5000000
7061,TMS-528-28.6-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-28.6-EB,Unknown,FDOT,Radar,28.4522290,-81.0167510,,70,60,0.5000000
8003,TMS-528-15.7-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-15.7-EB,Unknown,FDOT,Radar,28.4512600,-81.2278160,,50,60,0.5000000
8004,TMS-528-15.7-EB-Rmp2,OOCEA,,America/New_York,SR-528,East,TMS-528-15.7-EB,Unknown,FDOT,Radar,28.4512600,-81.2278160,,50,60,0.5000000
8019,TMS-528-15.9-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-15.9-EB,Unknown,FDOT,Radar,28.4513350,-81.2249490,,70,60,0.5000000
8020,TMS-528-15.9-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-15.9-EB,Unknown,FDOT,Radar,28.4513350,-81.2249490,,50,60,0.5000000
8052,TMS-528-13.2-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-13.2-EB,Unknown,FDOT,Radar,28.4482210,-81.2699290,,70,60,0.5000000
8053,TMS-528-13.2-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-13.2-EB,Unknown,FDOT,Radar,28.4482210,-81.2699290,,50,60,0.5000000
8060,TMS-528-13.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-13.8-EB,Unknown,FDOT,Radar,28.4484680,-81.2587000,,70,60,0.5000000
8061,TMS-528-13.8-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-13.8-EB,Unknown,FDOT,Radar,28.4484680,-81.2587000,,50,60,0.5000000
8074,TMS-528-15.0-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-15.0-EB,Unknown,FDOT,Radar,28.4511680,-81.2395440,,70,60,0.5000000
8075,TMS-528-15.0-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-15.0-EB,Unknown,FDOT,Radar,28.4511680,-81.2395440,,50,60,0.5000000
8079,TMS-528-15.3-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-15.3-EB,Unknown,FDOT,Radar,28.4512220,-81.2348100,,50,60,0.5000000
8080,TMS-528-15.3-EB-Rmp2,OOCEA,,America/New_York,SR-528,East,TMS-528-15.3-EB,Unknown,FDOT,Radar,28.4512220,-81.2348100,,50,60,0.5000000
8083,TMS-528-30.6-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-30.6-EB,Unknown,FDOT,Radar,28.4523100,-80.9836910,,70,60,0.5000000
8084,TMS-528-30.6-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-30.6-EB,Unknown,FDOT,Radar,28.4523100,-80.9836910,,50,60,0.5000000
8095,TMS-528-19.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-19.5-EB,Unknown,FDOT,Radar,28.4514700,-81.1662900,,70,60,0.5000000
8096,TMS-528-19.5-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-19.5-EB,Unknown,FDOT,Radar,28.4514700,-81.1662900,,50,60,0.5000000
8101,TMS-528-20.2-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-20.2-EB,Unknown,FDOT,Radar,28.4513350,-81.1553870,,70,60,0.5000000
8102,TMS-528-20.2-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-20.2-EB,Unknown,FDOT,Radar,28.4513350,-81.1553870,,50,60,0.5000000
8109,TMS-528-23.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-23.5-EB,Unknown,FDOT,Radar,28.4512740,-81.0996730,,70,60,0.5000000
8110,TMS-528-23.5-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-23.5-EB,Unknown,FDOT,Radar,28.4512740,-81.0996730,,50,60,0.5000000
8176,TMS-528-12.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-12.5-EB,Unknown,FDOT,Radar,28.4483730,-81.2810760,,70,60,0.5000000
8177,TMS-528-12.5-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-12.5-EB,Unknown,FDOT,Radar,28.4483730,-81.2810760,,50,60,0.5000000
8186,TMS-528-11.7-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-11.7-EB,Unknown,FDOT,Radar,28.4500660,-81.2938040,,55,60,0.5000000
8187,TMS-528-11.7-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-11.7-EB,Unknown,FDOT,Radar,28.4500660,-81.2938040,,50,60,0.5000000
8190,TMS-528-11.1-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-11.1-EB,Unknown,FDOT,Radar,28.4511280,-81.3006090,,70,60,0.5000000
8191,TMS-528-11.1-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-11.1-EB,Unknown,FDOT,Radar,28.4511280,-81.3006090,,50,60,0.5000000
8296,TMS-528-10.7-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-10.7-EB,Unknown,FDOT,Radar,28.4513540,-81.3126980,,70,60,0.5000000
8297,TMS-528-10.7-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.7-EB,Unknown,FDOT,Radar,28.4513540,-81.3126980,,50,60,0.5000000
8301,TMS-528-10.3-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.4513730,-81.3162110,,70,60,0.5000000
8302,TMS-528-10.3-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.4513730,-81.3162110,,50,60,0.5000000
8303,TMS-528-10.3-EB-Rmp2,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.4513730,-81.3162110,,50,60,0.5000000
8327,TMS-528-08.6-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-08.6-EB,Unknown,FDOT,Radar,28.4510630,-81.3459970,,55,60,0.5000000
8328,TMS-528-08.6-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-08.6-EB,Unknown,FDOT,Radar,28.4510630,-81.3459970,,50,60,0.5000000
8331,TMS-528-09.0-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.0-EB,Unknown,FDOT,Radar,28.4506000,-81.3382170,,55,60,0.5000000
8332,TMS-528-09.0-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-09.0-EB,Unknown,FDOT,Radar,28.4506000,-81.3382170,,50,60,0.5000000
8341,TMS-528-09.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.5-EB,Unknown,FDOT,Radar,28.4512980,-81.3283160,,65,60,0.5000000
8342,TMS-528-09.5-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-09.5-EB,Unknown,FDOT,Radar,28.4512980,-81.3283160,,50,60,0.5000000
11294,TMS-528-09.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.8-EB,Unknown,FDOT,Radar,28.4512570,-81.3245430,,65,60,0.5000000
5943,TMS-528-28.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-28.6-WB,Unknown,FDOT,Radar,28.4528070,-81.0158870,,70,60,0.5000000
6073,TMS-528-23.3-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-23.3-WB,Unknown,FDOT,Radar,28.4517350,-81.1034380,,70,60,0.5000000
6094,TMS-528-09.8-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.8-WB,Unknown,FDOT,Radar,28.4516690,-81.3244950,,70,60,0.5000000
6320,TMS-528-16.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-16.6-WB,Unknown,FDOT,Radar,28.4518080,-81.2135350,,70,60,0.5000000
6322,TMS-528-25.9-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-25.9-WB,Unknown,FDOT,Radar,28.4523570,-81.0615780,,70,60,0.5000000
6598,TMS-528-31.9-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-31.9-WB,Unknown,FDOT,Radar,28.4528710,-80.9646740,,70,60,0.5000000
6602,TMS-528-10.5b-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-10.5b-WB,Unknown,FDOT,Radar,28.4518040,-81.3103500,,70,60,0.5000000
6663,TMS-528-14.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-14.5-WB,Unknown,FDOT,Radar,28.4514010,-81.2478820,,70,60,0.5000000
6664,TMS-528-11.0b-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-11.0b-WB,Unknown,FDOT,Radar,28.4518190,-81.3030550,,70,60,0.5000000
6665,TMS-528-12.8-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-12.8-WB,Unknown,FDOT,Radar,28.4488880,-81.2754100,,70,60,0.5000000
6667,TMS-528-15.9b-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-15.9b-WB,Unknown,FDOT,Radar,28.4518440,-81.2231250,,70,60,0.5000000
6739,TMS-528-10.5a-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-10.5a-WB,Unknown,FDOT,Radar,28.4518040,-81.3126980,,50,60,0.5000000
6937,TMS-528-26.3-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-26.3-WB,Unknown,FDOT,Radar,28.4522790,-81.0525360,,70,60,0.5000000
6953,TMS-528-17.2-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-17.2-WB,Unknown,FDOT,Radar,28.4517320,-81.2044170,,70,60,0.5000000
7054,TMS-528-10.3-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-10.3-WB,Unknown,FDOT,Radar,28.4517230,-81.3162110,,70,60,0.5000000
8001,TMS-528-15.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-15.6-WB,Unknown,FDOT,Radar,28.4516670,-81.2297120,,70,60,0.5000000
8002,TMS-528-15.6-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-15.6-WB,Unknown,FDOT,Radar,28.4516670,-81.2297120,,50,60,0.5000000
8007,TMS-528-15.3-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-15.3-WB,Unknown,FDOT,Radar,28.4516670,-81.2350720,,70,60,0.5000000
8008,TMS-528-15.3-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-15.3-WB,Unknown,FDOT,Radar,28.4516670,-81.2350720,,50,60,0.5000000
8022,TMS-528-15.9a-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-15.9a-WB,Unknown,FDOT,Radar,28.4518440,-81.2249490,,50,60,0.5000000
8023,TMS-528-15.9a-WB-Rmp2,OOCEA,,America/New_York,SR-528,West,TMS-528-15.9a-WB,Unknown,FDOT,Radar,28.4518440,-81.2249490,,50,60,0.5000000
8055,TMS-528-13.2-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-13.2-WB,Unknown,FDOT,Radar,28.4488450,-81.2699640,,70,60,0.5000000
8056,TMS-528-13.2-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-13.2-WB,Unknown,FDOT,Radar,28.4488450,-81.2699640,,50,60,0.5000000
8065,TMS-528-13.8-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-13.8-WB,Unknown,FDOT,Radar,28.4489200,-81.2587920,,70,60,0.5000000
8066,TMS-528-13.8-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-13.8-WB,Unknown,FDOT,Radar,28.4489200,-81.2587920,,50,60,0.5000000
8091,TMS-528-30.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-30.6-WB,Unknown,FDOT,Radar,28.4528070,-80.9836910,,70,60,0.5000000
8092,TMS-528-30.6-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-30.6-WB,Unknown,FDOT,Radar,28.4528070,-80.9836910,,50,60,0.5000000
8097,TMS-528-19.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-19.5-WB,Unknown,FDOT,Radar,28.4520150,-81.1662900,,70,60,0.5000000
8098,TMS-528-19.5-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-19.5-WB,Unknown,FDOT,Radar,28.4520150,-81.1662900,,50,60,0.5000000
8099,TMS-528-20.2-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-20.2-WB,Unknown,FDOT,Radar,28.4518910,-81.1553870,,70,60,0.5000000
8100,TMS-528-20.2-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-20.2-WB,Unknown,FDOT,Radar,28.4518910,-81.1553870,,50,60,0.5000000
8112,TMS-528-23.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-23.5-WB,Unknown,FDOT,Radar,28.4518640,-81.0996730,,70,60,0.5000000
8113,TMS-528-23.5-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-23.5-WB,Unknown,FDOT,Radar,28.4518640,-81.0996730,,50,60,0.5000000
8172,TMS-528-12.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-12.5-WB,Unknown,FDOT,Radar,28.4487900,-81.2810800,,70,60,0.5000000
8173,TMS-528-12.5-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-12.5-WB,Unknown,FDOT,Radar,28.4487900,-81.2810800,,50,60,0.5000000
8180,TMS-528-12.2-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-12.2-WB,Unknown,FDOT,Radar,28.4494680,-81.2860940,,70,60,0.5000000
8181,TMS-528-12.2-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-12.2-WB,Unknown,FDOT,Radar,28.4494680,-81.2860940,,50,60,0.5000000
8183,TMS-528-12.0-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-12.0-WB,Unknown,FDOT,Radar,28.4499200,-81.2892040,,70,60,0.5000000
8184,TMS-528-12.0-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-12.0-WB,Unknown,FDOT,Radar,28.4499200,-81.2892040,,50,60,0.5000000
8195,TMS-528-11.0a-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-11.0a-WB,Unknown,FDOT,Radar,28.4518190,-81.3047470,,50,60,0.5000000
8196,TMS-528-11.0a-WB-Rmp2,OOCEA,,America/New_York,SR-528,West,TMS-528-11.0a-WB,Unknown,FDOT,Radar,28.4518190,-81.3047470,,50,60,0.5000000
8199,TMS-528-10.9-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-10.9-WB,Unknown,FDOT,Radar,28.4516830,-81.3074900,,70,60,0.5000000
8200,TMS-528-10.9-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-10.9-WB,Unknown,FDOT,Radar,28.4516830,-81.3074900,,50,60,0.5000000
8329,TMS-528-08.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.4510630,-81.3459970,,55,60,0.5000000
8330,TMS-528-08.6-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.4510630,-81.3459970,,50,60,0.5000000
8336,TMS-528-09.4-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.4-WB,Unknown,FDOT,Radar,28.4514980,-81.3321350,,55,60,0.5000000
8337,TMS-528-09.4-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-09.4-WB,Unknown,FDOT,Radar,28.4514980,-81.3321350,,50,60,0.5000000
8344,TMS-528-09.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.5-WB,Unknown,FDOT,Radar,28.4518220,-81.3283160,,65,60,0.5000000
8345,TMS-528-09.5-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-09.5-WB,Unknown,FDOT,Radar,28.4518220,-81.3283160,,50,60,0.5000000
11293,TMS-528-08.9-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-08.9-WB,Unknown,FDOT,Radar,28.4508900,-81.3395160,,50,60,0.5000000
11452,TMS-528-08.9-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.9-WB,Unknown,FDOT,Radar,28.4508900,-81.3395160,,55,60,0.5000000
11504,TMS-528-08.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.4510630,-81.3459970,,55,60,0.5000000
